patient_id,slice_index,target_nonzero_fraction,is_nonblank,before_psnr,before_ssim,after_psnr,after_ssim
BraTS-GLI-00692-001,0,0.0,False,100.0,1.0,61.80635286031698,0.0
BraTS-GLI-00692-001,1,0.0,False,100.0,1.0,61.80635286031698,0.0
BraTS-GLI-00692-001,2,0.0,False,100.0,1.0,61.80635286031698,0.0
BraTS-GLI-00692-001,3,0.0,False,100.0,1.0,61.80635286031698,0.0
BraTS-GLI-00692-001,4,0.0,False,100.0,1.0,61.80635286031698,0.0
BraTS-GLI-00692-001,5,0.0,False,100.0,1.0,61.55682031763127,0.0
BraTS-GLI-00692-001,6,0.0006423611111111111,False,47.408506193102575,0.9813984090424092,50.25292587310442,0.9980083374066127
BraTS-GLI-00692-001,7,0.0011805555555555556,True,43.828921343069815,0.9718096735954924,48.62702104445715,0.9980409141460936
BraTS-GLI-00692-001,8,0.001979166666666667,True,43.27098992644097,0.9619971510481158,44.12845192681804,0.997783472888736
BraTS-GLI-00692-001,9,0.006284722222222222,True,39.80522060066464,0.9191740708430506,42.84456661883466,0.9980116109497422
BraTS-GLI-00692-001,10,0.010434027777777778,True,39.34056660833882,0.8974018911863737,38.895555112005916,0.9968582485593674
BraTS-GLI-00692-001,11,0.013090277777777777,True,39.159311335002506,0.8893143338344085,35.29153487706305,0.9950872455623642
BraTS-GLI-00692-001,12,0.01390625,True,39.04270357035935,0.8886037387877194,31.815172494162788,0.9912707095262131
BraTS-GLI-00692-001,13,0.015034722222222222,True,37.94117612727638,0.8723989219738262,32.23349070409453,0.9916601285427663
BraTS-GLI-00692-001,14,0.019131944444444444,True,36.41495329732247,0.8524162525190726,30.305473490655793,0.9889715406732098
BraTS-GLI-00692-001,15,0.021666666666666667,True,35.947622950997534,0.8522016822265684,29.80620931603395,0.987718347086931
BraTS-GLI-00692-001,16,0.02625,True,34.73206518588651,0.8324654776095082,28.769364261622012,0.9859104102948365
BraTS-GLI-00692-001,17,0.03076388888888889,True,34.1337363190685,0.8330890944060756,29.121853697140633,0.9861189356810277
BraTS-GLI-00692-001,18,0.03522569444444444,True,34.16611914413861,0.8116542299926992,30.54354887370875,0.9891052407286237
BraTS-GLI-00692-001,19,0.04276041666666667,True,33.82952199184017,0.8124343635507677,31.110265916626403,0.9906214467565558
BraTS-GLI-00692-001,20,0.04807291666666667,True,33.0414578759261,0.7862638260758174,30.699295959307292,0.989654293289399
BraTS-GLI-00692-001,21,0.053697916666666665,True,32.53855944451737,0.7674755711808375,32.92078466871694,0.9916880924973915
BraTS-GLI-00692-001,22,0.056128472222222225,True,31.854686144889108,0.7656806026633084,34.13981311459768,0.9926102920796291
BraTS-GLI-00692-001,23,0.0584375,True,31.52659584522267,0.7577889787404761,36.02014064533942,0.9932217947685332
BraTS-GLI-00692-001,24,0.06197916666666667,True,31.070618190490485,0.7544745897217798,34.511041356003226,0.990988329224916
BraTS-GLI-00692-001,25,0.06508680555555556,True,30.508789688477002,0.7531619075772139,34.19050058930773,0.98984413714544
BraTS-GLI-00692-001,26,0.06977430555555555,True,30.379661981102895,0.7336266611229638,33.692355417780654,0.990067953636274
BraTS-GLI-00692-001,27,0.07295138888888889,True,29.699195196736135,0.7270081676777775,36.474729684678195,0.9919088325876952
BraTS-GLI-00692-001,28,0.07692708333333333,True,29.122499650188157,0.7075409307222046,35.58321257655511,0.9895610885576379
BraTS-GLI-00692-001,29,0.08279513888888888,True,29.638732862441756,0.7349177687485509,35.22342035182508,0.9903803254253234
BraTS-GLI-00692-001,30,0.08932291666666667,True,28.97368201254586,0.731399908879497,36.636499135186696,0.9890829266327025
BraTS-GLI-00692-001,31,0.09769097222222223,True,28.18316161239807,0.7169398826120259,37.684313495336916,0.9867784448034476
BraTS-GLI-00692-001,32,0.10652777777777778,True,27.772204829412846,0.7122982287524318,36.487665454435316,0.9842726827433921
BraTS-GLI-00692-001,33,0.11118055555555556,True,28.36741077699375,0.7164984785001215,36.951013369086596,0.9846670182471605
BraTS-GLI-00692-001,34,0.12192708333333334,True,27.84430966284983,0.6959580586319097,36.133263525892986,0.9828833069143966
BraTS-GLI-00692-001,35,0.13359375,True,27.904085899856405,0.6990253541524668,36.427618141433456,0.9817411449736962
BraTS-GLI-00692-001,36,0.1539236111111111,True,27.46238888290251,0.68428865603737,35.43909022870256,0.9783586144122258
BraTS-GLI-00692-001,37,0.17152777777777778,True,27.71413674888433,0.6851263940353922,36.014431652012576,0.9787581353488132
BraTS-GLI-00692-001,38,0.18703125,True,27.991168269692487,0.6797035159436343,36.29005449055933,0.9765098821376557
BraTS-GLI-00692-001,39,0.1961284722222222,True,28.189024233648205,0.6828519972625877,34.59578640521941,0.9757087695044204
BraTS-GLI-00692-001,40,0.20171875,True,28.422918457769764,0.6818808838339526,32.556129743942314,0.9773820324786825
BraTS-GLI-00692-001,41,0.20824652777777777,True,28.96032219854054,0.6988356719125689,34.525432347352655,0.979674388820738
BraTS-GLI-00692-001,42,0.21302083333333333,True,28.701274602056532,0.693274586006394,35.685794227836006,0.9751079446745063
BraTS-GLI-00692-001,43,0.2203125,True,28.47772709708904,0.6867656088985047,35.0738516332479,0.9742150266078334
BraTS-GLI-00692-001,44,0.22552083333333334,True,28.4068166978578,0.689118089496886,35.887640065045694,0.974705647492674
BraTS-GLI-00692-001,45,0.23246527777777778,True,28.065599436733528,0.6881122948633164,35.55186652230653,0.9718390826113038
BraTS-GLI-00692-001,46,0.24630208333333334,True,27.781372368595765,0.694560473282354,35.47642488023326,0.972503801977575
BraTS-GLI-00692-001,47,0.2548611111111111,True,27.554626823623906,0.7006541774690304,35.23379285324451,0.9736737980263003
BraTS-GLI-00692-001,48,0.2635590277777778,True,27.107430081117183,0.6909247968571482,34.50514487480684,0.9736276452945769
BraTS-GLI-00692-001,49,0.2689236111111111,True,26.798613930964493,0.6822024273622661,32.72456004991068,0.9716375020505578
BraTS-GLI-00692-001,50,0.27411458333333333,True,26.578109368219266,0.6806235984801553,33.77067490353509,0.9718413060647086
BraTS-GLI-00692-001,51,0.2803819444444444,True,26.68615605290594,0.6820985468903122,34.45326530490222,0.9721231867384201
BraTS-GLI-00692-001,52,0.2856076388888889,True,26.71762781136051,0.6887386685238445,34.18933811940992,0.9726226671078865
BraTS-GLI-00692-001,53,0.2925520833333333,True,26.815164466922297,0.6890406090322475,32.599620176494895,0.9728700633578365
BraTS-GLI-00692-001,54,0.29789930555555555,True,26.47374256677423,0.6811007083674633,32.28435816826567,0.9710259671637388
BraTS-GLI-00692-001,55,0.30203125,True,26.1673353889434,0.6769454439133324,32.059373540656104,0.9654390675062215
BraTS-GLI-00692-001,56,0.3070486111111111,True,26.11014699216039,0.6789779350327723,31.78156873214114,0.9642723639552752
BraTS-GLI-00692-001,57,0.31258680555555557,True,26.469637193536,0.6957289906632527,33.89959664874473,0.9683402981969689
BraTS-GLI-00692-001,58,0.31883680555555555,True,26.158175166547167,0.6903643092726304,33.75749356049407,0.967081566639552
BraTS-GLI-00692-001,59,0.32256944444444446,True,26.42752704393571,0.6948491444158331,33.95469075709009,0.9669672447326207
BraTS-GLI-00692-001,60,0.32567708333333334,True,26.366760680172533,0.6987809974165411,33.86935260023002,0.9652462158322473
BraTS-GLI-00692-001,61,0.32949652777777777,True,26.0350356307786,0.6956376977694811,33.87336145234003,0.9683229698845065
BraTS-GLI-00692-001,62,0.33340277777777777,True,25.512728026210745,0.6859700858034805,33.49310191872637,0.9673015122729881
BraTS-GLI-00692-001,63,0.33795138888888887,True,25.769778672719003,0.6977727200755687,32.92095259196466,0.9647632943740756
BraTS-GLI-00692-001,64,0.3409201388888889,True,25.429571497320815,0.6942249835785936,33.29110147534165,0.9650674886017465
BraTS-GLI-00692-001,65,0.34185763888888887,True,24.90240837839149,0.6752055036843211,32.81418185721992,0.9628320940179602
BraTS-GLI-00692-001,66,0.34375,True,24.884722725439783,0.6770362878755514,32.35119715004531,0.9611701506275521
BraTS-GLI-00692-001,67,0.34444444444444444,True,24.430575663411336,0.6655117919787233,32.6222849841789,0.9602628144119156
BraTS-GLI-00692-001,68,0.34458333333333335,True,24.20472648910127,0.669279786553379,32.81993170271222,0.9610854002728539
BraTS-GLI-00692-001,69,0.34479166666666666,True,24.579917508774773,0.6906213908735235,32.588973225811195,0.961209066130536
BraTS-GLI-00692-001,70,0.34453125,True,24.191090300031153,0.6721702479229974,32.30192749469811,0.9598836960393871
BraTS-GLI-00692-001,71,0.3438541666666667,True,23.644065093500792,0.6621298634732656,32.10215957957943,0.9601976822967682
BraTS-GLI-00692-001,72,0.3435590277777778,True,24.155452930055112,0.6808386912771671,32.22185644645321,0.9600561659929263
BraTS-GLI-00692-001,73,0.3429513888888889,True,23.42168567626831,0.6564925594678563,32.31649532053647,0.9593293455364267
BraTS-GLI-00692-001,74,0.3427604166666667,True,23.464571946226577,0.654171600942453,32.465600133859574,0.9619689355656397
BraTS-GLI-00692-001,75,0.3425173611111111,True,24.19000450511309,0.6782906053726289,32.488479744968444,0.9639785376706894
BraTS-GLI-00692-001,76,0.3419270833333333,True,23.676015662355262,0.6602229859674961,32.74335956794684,0.9665067190052944
BraTS-GLI-00692-001,77,0.3411284722222222,True,24.065196973450227,0.6737327156673713,32.84339153469074,0.9662271931520363
BraTS-GLI-00692-001,78,0.3404861111111111,True,23.443327597016918,0.6593439512444215,32.55585316502034,0.9644333344020657
BraTS-GLI-00692-001,79,0.3398263888888889,True,23.769027612978412,0.6695083072295387,32.19649167671779,0.9639535908849821
BraTS-GLI-00692-001,80,0.33883680555555556,True,23.601154169786632,0.6615658237241775,31.602626933523513,0.9581625258905281
BraTS-GLI-00692-001,81,0.33871527777777777,True,23.983986087404325,0.6734766721101983,31.94239421619281,0.9591893308559705
BraTS-GLI-00692-001,82,0.33803819444444444,True,23.844724675930074,0.6691731510349566,32.078095548853966,0.9588581879373343
BraTS-GLI-00692-001,83,0.3372222222222222,True,23.844930534373173,0.6651597464958744,32.486877456868015,0.9619370480716055
BraTS-GLI-00692-001,84,0.3362847222222222,True,24.25155138655392,0.67551525278024,32.65585773596561,0.9602473335142911
BraTS-GLI-00692-001,85,0.3348784722222222,True,24.273927310692827,0.6701518304155745,32.36224076636341,0.9571386489993228
BraTS-GLI-00692-001,86,0.334375,True,23.985887563389518,0.6664540518557,32.229655333809106,0.9543320155753285
BraTS-GLI-00692-001,87,0.3327777777777778,True,24.234111360869548,0.6727480155735118,32.66560035952072,0.9590814365685327
BraTS-GLI-00692-001,88,0.3301909722222222,True,24.16358019931886,0.6754390321009919,32.89324946013793,0.9607373842409886
BraTS-GLI-00692-001,89,0.32708333333333334,True,24.189329465004942,0.6799690718894458,32.64559616707326,0.9593681817460128
BraTS-GLI-00692-001,90,0.3235590277777778,True,23.70070264197671,0.6582550624333436,32.695420511756424,0.9594014086493992
BraTS-GLI-00692-001,91,0.32121527777777775,True,23.859379998275216,0.6787724760115306,33.16816915148346,0.9624187149499607
